URL,Descriptions
http://kenyasweets.com/,"<. > Home · Products · Sweets · Lollipops · Bubblegum · Other · About Us · KSL 
Kids · Downloads · Contact Us."
http://www.airkenya.com/en,AirKenya.
https://www.facebook.com/events/1811295849100636/,"The result would be greater impact to the community which will give many a smile
. ... Smile Africa Community Based Organization identifies,nurtures and ..."
http://www.aiccad.org/,"Africa Inland Child and Community Agency for Development (AICCAD) is a faith 
Based Organization under Africa inland church whose mandate is to provide ..."
http://www.roy.co.ke/,"As a Company, Roy Transmotors Limited is a regional logistics provider 
specialist, with its core expertise being transportation of Bulk petroleum products,
 ...Roy Transmotors Limited operates from a six acre complex situated ...What We Do ... the philosophy that ""people are the heart of any ...CEO Profile. Personal Information ... CEO Progress Through The ...Please ensure that you attach all your documents to the ..."
http://www.eacco.com/,"Welcome to East African Courier Limited. WORLDWIDE FREIGHT & LOGISTICS 
COMPANY East African Courier is a Logistics and Freight Company within the ...East African's Courier, Freight, Logistics, Warehousing, and ...Logistics About Us. ABOUT US To provide a superior integrated ..."
http://listings.findthecompany.com/l/274824005/Ochomba-Petroleum-Company-Ltd-in-Nairobi-Kenya,"Ochomba Petroleum Company Ltd is a petroleum product company located in 
Nairobi, Kenya. View phone number, employees, products, revenue, and more."
http://www.jihanfreighters.co.ke/contact-us/,"Contact Us. We aim to help and assist you, in any way we can, with all of your 
logistics and freight forwarding requirements. Jihan Freighters Limited > Contact
 ..."
http://www.cementers.com/,"Recent Works. Highlights of the most recent works undertaken by Cementers Ltd 
... 2017 Cementers Ltd. All Rights Reserved. Template by VPS. All Rights ...Brief History. Cementers Limited is Primarily a Main Contractor with ...Work Culture and HR Practices. We at Cementers believe in ...How to get in touch! To get in touch with us in Nairobi, Please visit ...Commercial Construction. This is Cementers specialty and ..."
http://hebatullah.com/,"WE CAN HELP BUILD YOUR PROJECT! TELL US ABOUT YOUR PROJECT. 
Contact Us. FOLLOW US. © Hebatullah Brothers Limited. All Rights Reserved."
http://originsafaris.com/,"At Origins Safaris we are passionate about wildlife, cultural heritage, adventure 
and ... We customize each and every safari to your personal requirements and ..."
https://foursquare.com/v/nairobi-horticulture-centre/5088f877e4b0560f31b5686e,1 visitor has checked in at Nairobi Horticulture Centre.
,
http://www.sstgroup.com/,"(""CSV Africa""), a social contribution-oriented venture development fund for Africa, has concluded and invested a capital investment contract with Kenyan information and communication technology (ICT) company Seven Seas Technologies Limited (""SST""), marking its third investment in Africa."
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=51881916,"The company was formerly known as Nyanza Petroleum Dealers Limited and 
changed its name to AutoXpress Limited in 2008. The company was founded in ..."
https://www.interaviationsupport.com/,"International Aviation Support is a professional service organisation for the 
general- and business aviation in Europe. Our services include aircraft 
maintenance, ..."
http://womesa.org/,"Women in the Maritime Sector in East and Southern Africa – “WOMESA”, is a 
young association made up of 50 founder members, drawn from countries within
 ..."
http://yellow.co.ke/rolmil-kenya-ltd-nairobi,"Yellow Pages Kenya Ltd. ... Rolmil Kenya Ltd. Printing - Commercial Printing in 
Nairobi, Kenya. Industrial Area, Enterprise Road Nairobi. +254723552540."
http://primemattressltd.weebly.com/,"Manufacturing ,sales and distribution of superior quality Foam mattresses all over 
Kenya."
https://www.kenyaplex.com/business-directory/70096-indigo-garments-ltd-kasarani.aspx,"Indigo Garments Ltd, kasarani. Address:Indigo Epz Complex Thika Rd Kasarani 
Nairobi; City/Town: kasarani; Telephone Number: 0208560857; Email Address: ..."
,
https://www.linkedin.com/company/metal-crowns,"Learn about working at Metal Crowns. Join LinkedIn today for free. See who you 
know at Metal Crowns, leverage your professional network, and get hired."
http://www.amsproperties.com/,"AMS properties prides itself on its commitment to timely deliveries, impeccable 
quality and it's integrity in business. We are dedicated to fostering a spirit of ...AMS Properties Ltd Eden Square, 6th Floor, Block 1, Westlands ...Stacks Image 6013. Stacks Image 6016. HOME · ABOUT US ...AMS Properties Ltd, a pioneer in the property industry has been ...AMS Properties participated in the 14th Property & Home Living ..."
http://www.businesslist.co.ke/company/92866/santowels-ltd,"Have questions? Get answers from SANTOWELS LTD or BusinessList.co.ke 
users. Visitors haven't asked any questions yet. Ask a Question ..."
http://yellow.co.ke/belgravia-services-k-ltd-nairobi,"Belgravia Services (K) Ltd. General Building Contractors in Nairobi, Kenya. 
Mandera Rd, Belgravia Services Premises Nairobi. +254717105073. Map Data."
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=330945845,"Kamyn Industries Ltd. manufactures socks and hosiery products in East and 
Central Africa. Its product range includes men socks, ladies stockings, children ..."
http://yellow.co.ke/brush-manufacturers-ltd-nairobi,"Dentists, Hotels, Restaurants, Banks, Insurance, Lawyers and other local Kenya 
companies. Find the phone numbers, addresses, maps, driving directions ..."
http://communityaidinternational.blogspot.com/,"COMMUNITY AID INTERNATIONAL (CAIN): is a local registered non profit non 
governmental organization. CAIN: is based in the Volta Region of Ghana."
http://www.stanleyhotel.com/,"Welcome to Stanley Hotel, a historic yet modern hotel in Estes Park that offers 
amazing views to the Rocky Mountains. Reserve your stay today!"
http://www.kksecurity.com/,"KK Security Ltd. has over 23000 staff across East and Central Africa providing 
manned security, canine security, CCTV, alarms, response and training."
http://www.stickyp.com/,"Our Company. Printfast Kenya was incorporated in 1972 and has been in 
operation for over 40 years. With an array of single colour to multicolour printing ..."
http://www.ashut.com/,"CUSTOMER SUPPORT +254 20 552225. books-icon1b. ORDER NOW +254 20 
552225. newsletter_icon. NEWSLETTER Email us : ael@ashut.com. faqs_icon."
http://www.healthcareinkenya.com/5231-bizone-limited,"Kenya Medical Directory is the East Africa's Leading Healthcare reference Book. 
The directory is published annually together with its online edition ..."
http://www.easpectre.com/index.php/layout/east-africa-spectre,"To promote East Africa Spectre Limited from a small Enterprise into a giant 
Manufacturing and Trading Corporation in the African region; specializing in the ..."
http://www.tyremasters.co.ke/,"http://tyremasters.co.ke/images/banners/tyremasters-header-02.jpg ... 
Tyremasters - The Complete Tyre Service. Discoverer STT ... Copyright 
Tyremasters Limited.Contact Us ... Call +254 0722 513 207 or. Email us at info ...About Us. tyremasters-kenya-top-100 Incorporated in 1984 and ..."
http://hurricanesi.com/,"Mar 24, 2015 ... Our Vision is to be the leading energy services provider through the inspiration of 
our employees! MAIN OFFICE. Hurricane Services, Inc"
http://www.s-stargroup.com/,"Home; About US · csr · hse · R & D · Community · Events · Going Green · Contact 
us. All rights reserved | Copyrights © Silver Star Group. Design and Developed ..."
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=54774967,"Andy Forwarders Services Ltd. provides logistics services. It offers freight logistics 
services, including air and ocean transportation, special and charter flights, ..."
http://spencon.com/,
http://fairtradeusa.org/producer-profiles/valentine-growers-company,"Valentine Growers is a flower producer located in the Kiambu District about 15 ... 
Workers in this particular region of Kenya traditionally have limited access to ..."
https://www.tripadvisor.com/ShowTopic-g293747-i9226-k5251904-Anyone_used_Vintage_Africa_for_safari-Tanzania.html,"Answer 1 of 14: One of the quotes I received for a safari trip through northern 
Tanzania was from Vintage Africa out of Nairobi. I have not been able to find 
them ..."
http://www.bedi.com/,"Welcome to Bedi Investments. Bedi Investments Limited is an investment holding 
company encompassing the industrial, strategic and financial interests of the ...Contact Us. For queries, comments, suggestions or enquiries ...Leadership. Jarnail Bedi - Chairman & Technical Director ...Textiles & Apparels. Bedi Investment's textile and apparel ...Manufacturing Activities. Textiles & Apparells; The Wine ...Careers. At BIL, we offer you the opportunity to become a part of ...Bedi Investments' Merchant Banking activities are London ..."
http://cees.uonbi.ac.ke/,"The 7th Open Day is currently underway at the University of Nairobi. .... Staff from 
the College of Education and External Studies participated in training on Staff ..."
http://gonasbestk.com/,"Gonas Best Limited is a company with it's head office based in Nairobi's ... Super 
Quality Shoe Cream is manufactured by packaged by Gonas Best Limited."
http://yellow.co.ke/decko-ltd-nairobi,"Yellow Pages Kenya Ltd. Yellow.co.ke is an Online Businesses Directory. 
Dentists, Hotels, Restaurants, Banks, Insurance, Lawyers and other local Kenya ..."
https://softkenya.com/directory/bulk-medicals-ltd/,"Bulk Medicals Ltd is located in Bandari Plaza, Kipande Rd. For more information 
about Bulk Medicals Ltd see the contacts below:"
http://www.panafricangroup.com/,"We provide equipment and support solutions in the construction, transport and ... 
The Panafrican Group operates in 6 countries across Africa where they are ..."
http://www.afipek.org/popupskenya/eastafricanseafoods.html,"East African Sea Foods Ltd. Contact person: Mr. Karim Kurji. Address: Road A off 
Enterprise Rd, P. O. Box 10271-00100. Nairobi, Kenya. Telephone: 254 (20) ..."
http://stametkenya.com/,"With over 50 years of experience in the filing industry, Stamet Products is a 
leading manufacturer of GLOBE and RAPID brand office files and other related ..."
http://medmicrobiology.uonbi.ac.ke/,"Vaccinology Course Launched. Prof. Anzala awarding a certificate of completion 
to a course participant. Location Department of Medical MicrobiologyDepartment of Medical Microbiology ... Degrees ..."
http://listings.findthecompany.com/l/274794582/Shades-Horticulture-Ltd-in-Nairobi-Kenya,"Shades Horticulture Ltd is a flowers and florists supply located in Nairobi, Kenya. 
View phone number, employees, products, revenue, and more."
https://www.nmc.co.ke/,"Numerical Machining complex is a steel works company that fabricates and 
produces steel cast components and parts for automotive and industrial 
applications."
http://nigeria.smetoolkit.org/nigeria/en/directory/show_listing/79497,"patom company limited: providers of professional cleaning and allied services 
Nairobi, Kenya."
http://yellow.co.ke/colour-packaging-ltd-nairobi,"Yellow Pages Kenya Ltd. ... Colour Packaging Ltd. Printers in Nairobi, Kenya ... 
Report a map error. Map. Terrain. Satellite. Labels. Colour Packaging Ltd ..."
http://www.leatherline.org/leatherline-portal/african-platform/kenya/united-footwear/,"Company Name: United Footwear Ltd. Contact Name: R. K. Shah. Job Title: 
Managing Director. P.O.Box: 54602, Zip: 00200. City: Nairobi. Country: Kenya."
https://www.kenyaplex.com/business-directory/14000-unichem-plastics-ltd-nairobi.aspx,"Unichem Plastics Ltd, Nairobi. Address:Lokitaung Road, Off Likoni Road; City/
Town: Nairobi; Telephone Number: 020-556982; Email Address: Website: ..."
https://www.dilpack.com/,"Dilpack Kenya and Dilpack South Africa are subsidiaries of Van Dillewijn Group, 
and produce and supply a wide range of high-quality products for the African ..."
